gene	measurement	pd_up1	pd_up2	pd_up3	pd_up4	outlier_threshold1	outlier_threshold2	outlier_threshold3	outlier_threshold4	accuracy_threshold1	accuracy_threshold2	accuracy_threshold3	accuracy_threshold4	percent_accurate_mean1	percent_accurate_mean2	percent_accurate_mean3	percent_accurate_mean4	percent_accurate_min1	percent_accurate_min2	percent_accurate_min3	percent_accurate_min4	percent_accurate_max1	percent_accurate_max2	percent_accurate_max3	percent_accurate_max4	percent_accurate1_S1	percent_accurate1_S2	percent_accurate1_S3	percent_accurate1_S4	percent_accurate1_S5	percent_accurate2_S1	percent_accurate2_S2	percent_accurate2_S3	percent_accurate2_S4	percent_accurate2_S5	percent_accurate3_S1	percent_accurate3_S2	percent_accurate3_S3	percent_accurate3_S4	percent_accurate3_S5	percent_accurate4_S1	percent_accurate4_S2	percent_accurate4_S3	percent_accurate4_S4	percent_accurate4_S5
NUDT21	6.87676249078	FALSE	TRUE	FALSE	TRUE	7.21032494306564	6.68783640861511	NA	6.86930227279663	NA	2.7473114335152986	NA	0.1084844502536231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP93	6.75608924737	FALSE	TRUE	FALSE	TRUE	6.98710781335831	6.21193754673004	NA	6.62654829025269	NA	8.054240859115161	NA	1.9173955875100048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUTF2	7.79044624804	TRUE	TRUE	FALSE	FALSE	7.7662792801857	7.75107884407043	NA	7.96878862380981	0.3102128823542056	0.5053292547840199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OARD1	6.17412673742	TRUE	TRUE	FALSE	TRUE	5.58506697416306	5.94435024261475	NA	5.94655132293701	9.540778612249417	3.7216031445002	NA	3.685953077440189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSGEP	6.81211311298	FALSE	TRUE	FALSE	TRUE	6.84822189807892	6.75228023529053	NA	6.80628895759583	NA	0.8783306544846171	NA	0.08549704456716244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OXA1L	7.41362792902	FALSE	TRUE	FALSE	TRUE	7.78423827886581	7.13674402236938	NA	7.33040046691895	NA	3.7347963682771477	NA	1.1226279885892732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PABPN1	8.5351198216	FALSE	TRUE	FALSE	TRUE	8.56903433799744	8.12301778793335	NA	8.30953931808472	NA	4.828309880591668	NA	2.642968209355408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK1IP1	5.81326814177	TRUE	TRUE	FALSE	TRUE	5.25933957099915	5.15628385543823	NA	5.26945984363556	9.528694656121473	11.301461936894837	NA	9.354605445205966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARP1	7.95407995932	FALSE	TRUE	FALSE	TRUE	8.27760529518127	7.77490901947021	NA	7.92052221298218	NA	2.252566491236362	NA	0.4218935000584032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARP2	6.79688323324	FALSE	TRUE	FALSE	TRUE	7.01827472448349	6.61728739738464	NA	6.47985482215881	NA	2.6423263382994535	NA	4.664320398072604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBDC1	6.22438762793	FALSE	TRUE	FALSE	TRUE	6.26566237211227	5.68252289295197	NA	5.74411869049072	NA	8.70551076457033	NA	7.715922692285784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBX2	7.30314143786	FALSE	TRUE	FALSE	TRUE	7.48248237371445	6.29312086105347	NA	6.73132705688477	NA	13.829946816728917	NA	7.829704324373396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDCL3	6.11582397744	TRUE	TRUE	FALSE	TRUE	6.01596403121948	5.56615877151489	NA	5.7644054889679	1.632812628173777	8.98759035499894	NA	5.746053021938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDHA1	7.9267110991	FALSE	TRUE	FALSE	TRUE	8.28276395797729	7.69200396537781	NA	7.72700476646423	NA	2.960964904458782	NA	2.519409754424444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PFDN6	7.8742436792	TRUE	TRUE	FALSE	TRUE	7.81340706348419	7.47748649120331	NA	7.66628503799438	0.7726026548620962	5.0386704318629825	NA	2.640998293651331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PIP5K1A	7.07156962214	FALSE	TRUE	FALSE	TRUE	7.12911862134933	6.14824521541595	NA	6.4295608997345	NA	13.056852383002255	NA	9.078730136453293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLAGL1	6.84937382267	FALSE	TRUE	FALSE	TRUE	9.53091952204704	4.07374328374863	NA	5.89752435684204	NA	40.523858250145594	NA	13.896882992099746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PNN	7.87190523766	FALSE	TRUE	FALSE	TRUE	9.00548851490021	6.95521295070648	NA	7.19646763801575	NA	11.645113340134866	NA	8.580357349995623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLB	6.48751850607	FALSE	TRUE	FALSE	TRUE	6.57711786031723	5.48421192169189	NA	6.0145800113678	NA	15.465182618583256	NA	7.289975269584183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLR1C	5.83137058797	FALSE	TRUE	FALSE	TRUE	5.99861639738083	5.74505650997162	NA	5.76725244522095	NA	1.4801679415889666	NA	1.0995381237015687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLR2D	5.98390566263	FALSE	TRUE	FALSE	TRUE	5.99540987610817	5.39281290769577	NA	5.64363467693329	NA	9.878042674129274	NA	5.686436332406286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POLR3D	6.2789140195	FALSE	TRUE	FALSE	TRUE	6.40054547786713	5.61367428302765	NA	5.78026115894318	NA	10.594821563193255	NA	7.94170550843964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPAN	6.49952702422	FALSE	TRUE	FALSE	TRUE	6.8122683763504	6.30875039100647	NA	6.3410964012146	NA	2.935238710487937	NA	2.4375715712084958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPIA	12.4036298847	TRUE	TRUE	FALSE	TRUE	12.0627262592316	11.8187329769135	NA	12.2389426231384	2.748418234317919	4.715530157087135	NA	1.327734405915682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPIH	7.24631306996	TRUE	TRUE	FALSE	FALSE	6.96891438961029	6.87701022624969	NA	7.4604172706604	3.828135462428231	5.09642407310934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPIL1	6.87823487911	TRUE	TRUE	FALSE	TRUE	6.31262600421906	6.63787281513214	NA	6.73925018310547	8.223168950056653	3.494531201716696	NA	2.0206448085488176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPM1G	7.97171597732	TRUE	TRUE	FALSE	TRUE	7.27921432256699	7.17710542678833	NA	7.31220746040344	8.686983539343574	9.96787332604904	NA	8.273106051355825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPP6R1	7.03979640762	TRUE	TRUE	FALSE	TRUE	6.54956459999084	6.31254577636719	NA	6.2646267414093	6.963721381182617	10.330563401885044	NA	11.011251197146024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPP6R3	6.23476954003	FALSE	TRUE	FALSE	TRUE	6.9572662115097	6.03755211830139	NA	6.18559718132019	NA	3.1631870346191095	NA	0.7886796519759293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRAME	7.99186193056	FALSE	TRUE	FALSE	TRUE	16.4216864798218	0.488497875630856	NA	2.98246536729857	NA	93.88755862056507	NA	62.68122005594277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PREB	6.80980027755	FALSE	TRUE	FALSE	TRUE	7.01992571353912	6.42518091201782	NA	6.41926288604736	NA	5.648027105878016	NA	5.734931651228193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PREP	6.07489072013	FALSE	TRUE	FALSE	TRUE	6.17827862501144	5.35144412517548	NA	5.72905361652374	NA	11.908800146104339	NA	5.692894235286905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRMT5	7.95093492831	TRUE	TRUE	FALSE	TRUE	7.15299659967422	7.21925938129425	NA	7.24502635002136	10.03577989042081	9.202383790245285	NA	8.878309087591584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRPF3	7.17412673742	FALSE	TRUE	FALSE	TRUE	7.6836239695549	6.89592969417572	NA	6.91241598129272	NA	3.8777826685610877	NA	3.6479806630987635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRPF31	8.40322510903	TRUE	TRUE	FALSE	TRUE	6.95518046617508	7.12645578384399	NA	7.11486482620239	17.23201061576786	15.193801292006448	NA	15.331735924141249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRPF40A	7.07948478383	TRUE	TRUE	FALSE	TRUE	6.88235569000244	6.58722591400146	NA	7.02229428291321	2.784511865578352	6.953314893096324	NA	0.8078342232956969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMA3-AS1	6.32409051604	FALSE	TRUE	FALSE	TRUE	7.63977068662643	6.16358602046967	NA	6.30160117149353	NA	2.5379854251490745	NA	0.3556138940362936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMA6	8.5689061545	TRUE	TRUE	FALSE	TRUE	8.4313023686409	8.14459562301636	NA	8.10721278190613	1.6058500744209643	4.951746743787276	NA	5.388008273978008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMB4	9.2816982501	FALSE	TRUE	FALSE	TRUE	9.80198585987091	9.19515883922577	NA	9.20016551017761	NA	0.9323661310934842	NA	0.8784248068128143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMB5	8.74052285835	TRUE	TRUE	FALSE	TRUE	8.19001632928848	8.02056479454041	NA	8.1919686794281	6.298324916976908	8.23701368301781	NA	6.275988150958884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMC1	8.21499901884	TRUE	TRUE	FALSE	TRUE	8.09411543607712	7.63592135906219	NA	7.93277168273926	1.4714984443169181	7.049028958491327	NA	3.4355127183033156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMC6	7.23830919344	FALSE	TRUE	FALSE	TRUE	7.36994481086731	6.82377684116364	NA	6.99160957336426	NA	5.72692242343069	NA	3.408249267651093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD11	7.38266725275	TRUE	TRUE	FALSE	TRUE	7.00870949029922	6.58370506763458	NA	6.90341258049011	5.065347653471483	10.822134572268736	NA	6.491619571251446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD12	6.25209770304	TRUE	TRUE	FALSE	TRUE	5.89735007286072	5.61395764350891	NA	5.67685282230377	5.674057684779746	10.206815213729021	NA	9.200829994331729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD3	7.56346323668	FALSE	TRUE	FALSE	TRUE	7.5986300110817	7.51199746131897	NA	7.53085112571716	NA	0.6804525089966715	NA	0.4311796057219205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD4	9.14870536149	TRUE	TRUE	FALSE	TRUE	8.98468488454819	8.19300043582916	NA	8.33047413825989	1.7928271865899976	10.4463406339844	NA	8.94368318685093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMD7	7.62263756654	TRUE	TRUE	FALSE	TRUE	7.27319997549057	7.1593005657196	NA	7.10943245887756	4.5842083924245065	6.078434095492667	NA	6.732644746421933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMG1	6.3883617684	FALSE	TRUE	FALSE	TRUE	7.25597113370895	6.17406976222992	NA	6.34191465377808	NA	3.354412507289025	NA	0.7270583023596275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMG3	7.56529252058	FALSE	TRUE	FALSE	TRUE	7.97522675991058	7.22066211700439	NA	7.21567797660828	NA	4.555414118331917	NA	4.621295779649727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTH1R	6.00292750206	FALSE	TRUE	FALSE	TRUE	7.86283257603645	5.62722992897034	NA	5.82993996143341	NA	6.258572554153521	NA	2.8817196370808604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTMA	11.4473828953	TRUE	TRUE	FALSE	FALSE	11.272308588028	10.8444042205811	NA	11.8634586334229	1.5293828194030377	5.267393256903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QPRT	7.75602251001	FALSE	TRUE	FALSE	TRUE	8.72435232996941	7.03780555725098	NA	7.74613177776337	NA	9.26011949851979	NA	0.1275232534957818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAD51C	6.24145887127	FALSE	TRUE	FALSE	TRUE	6.48554021120071	5.98938131332397	NA	6.0726261138916	NA	4.038760218486186	NA	2.705020746921085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RALA	6.60895705222	FALSE	TRUE	FALSE	TRUE	6.83417618274689	6.43122136592865	NA	6.43251299858093	NA	2.6893151958318047	NA	2.6697715274121987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RARS	6.90255600534	TRUE	TRUE	FALSE	TRUE	6.55003941059113	5.82245969772339	NA	6.42661023139954	5.107044324974024	15.647773184035296	NA	6.89521060853771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RARS2	6.49377540846	TRUE	TRUE	FALSE	TRUE	6.13274258375168	5.43923079967499	NA	6.03464794158936	5.5596752582168385	16.239314458137322	NA	7.070270189395457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM28	6.80193464627	TRUE	TRUE	FALSE	TRUE	6.32504907250404	5.9621570110321	NA	5.96926248073578	7.011028458314748	12.346158540326641	NA	12.241696059088657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM34	7.11696769451	FALSE	TRUE	FALSE	TRUE	7.20476138591766	6.89135921001434	NA	6.8944399356842	NA	3.170008551109403	NA	3.1267214968174963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM8A	8.96436975029	TRUE	TRUE	FALSE	TRUE	8.39604967832565	7.95456910133362	NA	8.33249664306641	6.339766071630028	11.264602834167043	NA	7.048717587794159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RDH14	5.77557736093	TRUE	TRUE	FALSE	TRUE	5.74293398857117	5.00723540782928	NA	5.11536180973053	0.565196694959928	13.303292555620777	NA	11.43116107604453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
REEP4	6.20789285164	FALSE	TRUE	FALSE	TRUE	6.54233378171921	5.90813392400742	NA	6.05133104324341	NA	4.828674315043777	NA	2.521979875268452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RHNO1	6.65821148275	TRUE	TRUE	FALSE	TRUE	6.51336389780045	6.08371162414551	NA	6.49461197853088	2.1754728777362917	8.628441137577203	NA	2.4571088593831942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNASEH1	5.77873424412	TRUE	TRUE	FALSE	TRUE	5.18601760268211	4.87355095148087	NA	4.85004055500031	10.256859312071551	15.664040850471286	NA	16.070884209023077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF212	6.10118781526	FALSE	TRUE	FALSE	TRUE	10.7939214259386	2.5851467102766	NA	3.17289887368679	NA	57.628796415498726	NA	47.99539090157352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF25	6.52825874276	TRUE	TRUE	FALSE	TRUE	6.13094526529312	6.16324830055237	NA	6.11642456054688	6.086055916633377	5.591237366509652	NA	6.308484366828355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF31	6.55043897761	FALSE	TRUE	FALSE	TRUE	6.72167176008224	6.19398784637451	NA	6.1982114315033	NA	5.44163730787925	NA	5.377159413447641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP11-14P20.1	5.84849775539	TRUE	TRUE	FALSE	TRUE	0	0	NA	0	100	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP11-423H2.1	7.06899318861	TRUE	TRUE	FALSE	TRUE	6.48198986053467	5.60982346534729	NA	6.33752715587616	8.303917013545108	20.64183235618072	NA	10.347527762686546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP11-632C17__A.1	8.1332449831	TRUE	TRUE	FALSE	TRUE	7.01942864060402	7.34351086616516	NA	7.27521026134491	13.694611988331474	9.709951176631495	NA	10.549721833511644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP4-765C7.2	6.39848719002	TRUE	TRUE	FALSE	TRUE	2.45018977671862	2.29615956544876	NA	2.90890365839005	61.70673310809642	64.11402418637049	NA	54.53763410002298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RP9	6.82718389582	TRUE	TRUE	FALSE	TRUE	5.8275979757309	5.56722044944763	NA	5.95030438899994	14.641262566562832	18.455097527749224	NA	12.84394151674949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPF2	6.08065766335	TRUE	TRUE	FALSE	TRUE	5.88828861713409	5.14220058917999	NA	5.63439106941223	3.1636223722209857	15.43347983272238	NA	7.339117224565313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL26L1	7.22901103701	TRUE	TRUE	FALSE	TRUE	7.02641475200653	6.95394647121429	NA	7.11931467056274	2.80254496730256	3.8050096256248076	NA	1.5174463821628386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS6KB2	6.33252892811	FALSE	TRUE	FALSE	TRUE	6.6660943031311	5.9528728723526	NA	6.11681461334229	NA	5.995330776494566	NA	3.4064481539145945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RRP36	7.11790278909	TRUE	TRUE	FALSE	TRUE	6.77486473321915	6.53080487251282	NA	6.60264253616333	4.8193697783656635	8.24818677598488	NA	7.23893354818554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
